128	Sulfasalazine for rheumatoid arthritis  Penicillamine for treating rheumatoid arthritis  Moderate term, low dose corticosteroids for rheumatoid arthritis  Biologics for rheumatoid arthritis: an overview of Cochrane reviews  Low level laser therapy (Classes I, II and III) for treating rheumatoid arthritis  $INJECTABLE GOLD FOR #RHEUMATOID ARTHRITIS#$  Herbal therapy for treating rheumatoid arthritis  Folic acid and folinic acid for reducing side effects in patients receiving methotrexate for #RHEUMATOID ARTHRITIS#  WITHDRAWN: Dynamic exercise therapy for rheumatoid arthritis  Cyclosporine for treating rheumatoid arthritis  Cyclophosphamide for treating rheumatoid arthritis  Balneotherapy for rheumatoid arthritis  Azathioprine for treating rheumatoid arthritis.	8	treats2	treats1	2
129	The high frequency of herpes simplex virus type 2 (HSV 2) antibodies in young women (21 years or younger) with $CERVICAL CARCINOMA IN SITU$ and in women with #DYSPLASIA# or carcinoma in situ, matched for various sexual attributes to control women, provide support for a causal relation.	2	causes2	causes1	2
130	The results show that the $FLUORIDE ION$ concentration is sufficient (0.7 1.0 ppm F ) to prevent #CARIES# only in very few parts of Lower Austria, Upper Austria, Salzburg, Tirol, Carinthia, and Styria.	8	treats2	treats1	2
131	Neither the impact of the HIV pandemic nor the occurrence of multiresistant strains of $MYCOBACTERIUM #TUBERCULOSIS#$ has yet become a major problem in the care of #TUBERCULOSIS# patients in Sweden.	1	causes1	causes2	1
132	In investigation on carcinogenesis the first reports were published on the use of antisense oligonucleotides during inhibition of the development of tumours by a humoral mechanism and on the gene based $NEUROENDOCRINE DIFFERENTIATION$ of the lungs, perhaps associated with the basis for the development of #SMALL CELL CARCINOMA#	1	causes1	causes2	1
133	Of the 5,442 ticks collected, 90% (4,893) were the winter tick, Dermacentor albipictus, and 10% (549) were the deer tick, Ixodes dammini, the primary vector of the causative agent of $LYME DISEASE$ #BORRELIA BURGDORFERI#	2	causes2	causes1	2
134	To evaluate the use of papaverine induced erection as a diagnostic test in men with $ERECTILE DYSFUNCTION$ 24 patients had #PAPAVERINE# injected into the corpus cavernosum.	9	diagnosed by1	diagnosed by2	1
135	Allergic eye diseases are characterized by IgE mast cell mediated, as seen in allergic conjunctivitis; chronic mast cell activation and eosinophil/T lymphocyte mediated response, as seen in giant papillary conjunctivitis, $VERNAL KERATOCONJUNCTIVITIS$ and atopic keratoconjunctivitis; or a T lymphocyte mediated response in contact ocular #ALLERGY#	1	causes1	causes2	1
136	Gonadal dysgenesis and $NEPHROPATHY$ are often indistinguishable from incomplete #DRASH SYNDROME#	3	contraindicates1	contraindicates2	1
137	Since 1982, three patients with $ESOPHAGEAL CANCER$ complicated with pulmonary bullae have been treated by operation on the #ESOPHAGUS# and lung in one performance: In all the patients, the bullae were on the same side of the operation.	8	treats2	treats1	2
138	This is in accordance with the phylogenetic relationship of this $BACTERIUM$ as well as with known epidemiological aspects of #WHIPPLE'S DISEASE#	1	causes1	causes2	1
139	Instability of $BONE$ fragments is regarded as the most important factor in pathogenesis of #PSEUDARTHROSIS#	5	location1	location2	1
140	We report on a 68 year old patient with complete androgen $INSENSITIVITY SYNDROME (TESTICULAR FEMINIZATION SYNDROME)$ in whom an #ESTROGEN SECRETING MALIGNANT SEX CORD STROMAL TUMOR# developed in an intraabdominal testis.	2	causes2	causes1	2
141	Visual evoked potentials (VEPs) produced by pattern reversal were compared with those elicited by onset of motion in 37 amblyopic children (20 with anisometropic amblyopia, seven with $STRABISMIC AMBLYOPIA$ and 10 with both anisometropia and #STRABISMUS#	9	diagnosed by1	diagnosed by2	1
142	Update: Prevention of $HEPATITIS A$ after exposure to #HEPATITIS A VIRUS# and in international travelers.	8	treats2	treats1	2
143	a  Patch testing (e.g., 1% bacitracin in petrolatum) may be useful in diagnosing suspected $ALLERGIC CONTACT DERMATITIS$ when #HYPERSENSITIVITY# to other topical antibiotics (e.g., neomycin) is suspected.	9	diagnosed by1	diagnosed by2	1
144	Our results indicate, for the first time, an association between Graves' disease and a VDR polymorphism in the Japanese and suggest that a VDR FokI polymorphism may affect $BONE MINERAL METABOLISM$ and can predict risk of #OSTEOPOROSIS# as a complication of Graves' disease in patients in remission.	1	causes1	causes2	1
145	The absence of such classic features of $CELIAC DISEASE$ as #STEATORRHEA# and diarrhea is not an uncommon presentation.	2	causes2	causes1	2
146	Unfortunately the nutritional adequacy of the postoperative diet has frequently been overlooked, and in the months to years that follow, $NUTRITIONAL DEFICIENCIES$ have become apparent, including #PROTEIN CALORIE MALNUTRITION# and various vitamin and mineral deficiencies contributing to medical illnesses and limiting optimal health.	2	causes2	causes1	2
147	Hyperglycemic Effects  Hyperglycemia, new onset diabetes mellitus, or exacerbation of preexisting $DIABETES MELLITUS$ reported with use of PIs; #DIABETIC KETOACIDOSIS# has occurred.	10	diagnosed by2	diagnosed by1	2
148	These data support the hypothesis concerning a pathogenetic role of IFN in the development of $ALLERGY$ of the immediate type #HYPERSENSITIVITY#	1	causes1	causes2	1
149	In chronic active hepatitis of viral (132 cases) and autoimmune etiology livers (20 cases) with or without cirrhosis, the incidence of membranous expression of Lewis Y in clustered hepatocytes of viral and autoimmune etiology $LIVERS$ was 21 and 0% of mild chronic active hepatitis; 69 and 25% of moderate degree; 85 and 50% of severe degree; and 87 and 100% of #CIRRHOSIS# respectively.	5	location1	location2	1
150	At the same time, regulations may forbid claims that a food product prevents disease, even when it does (e.g$FOLIC ACID$ which reduces the risk of #NEURAL TUBE DEFECTS#	8	treats2	treats1	2
151	progression to overt hypothyroidism or hyperthyroidism in female relatives of patients with autoimmune thyroid disease using the Thyroid Events Amsterdam (THEA) score  Subclinical hypothyroidism and functional mobility in older adults  British Medical Journal  Serum thyroid stimulating hormone in assessment of severity of tissue hypothyroidism in patients with $OVERT PRIMARY THYROID FAILURE$: cross sectional survey  Disorders of sodium balance  Cancer  #HYPOTHYROIDISM#: a frequent event after radiotherapy and after radiotherapy with chemotherapy for patients with head and neck carcinoma  Journal of the American Medical Association  Radiation dose response relationships for thyroid nodules and autoimmune thyroid diseases in.	1	causes1	causes2	1
152	A strong MBP deposition was often seen in specimens from patients with atopic dermatitis who had a personal or family history of $RESPIRATORY ATOPY$ but was absent in specimens from those patients with #ATOPIC DERMATITIS# who had neither a personal nor a family history of respiratory atopy.	2	causes2	causes1	2
153	$BLASTOID MANTLE CELL LYMPHOMA (BV MCL)$ is a rare variant and has a more #AGGRESSIVE CLINICAL COURSE#	8	treats2	treats1	2
154	On questioning patient had episodic palpitations, flushing and $HYPERTENSION$ suggestive of #PHEOCHROMOCYTOMA#	1	causes1	causes2	1
155	Although diphtheria was controlled for approximately 30 years after the institution of childhood vaccination with $#DIPHTHERIA# TOXOID$ in the late 1950s, epidemic #DIPHTHERIA# has reemerged in the New Independent States (NIS) of the former Soviet Union (1,2) (Figures 1 and 2.	8	treats2	treats1	2
156	The ocular symptoms associated with the most common $OCULAR ALLERGY CONDITIONS$ such as seasonal and #PERENNIAL ALLERGIC CONJUNCTIVITIS# are twice as likely to affect the allergy sufferer rather than nasal symptoms alone.	2	causes2	causes1	2
157	Nonpharmacologic techniques were similar to $ANTIEMETICS$ in preventing early vomiting (RR = 0.89 [95% confidence interval 0.47 1.67]; NNT = 63 [10 infinity]) and late #VOMITING# (RR = 0.80 [0.35 1.81]; NNT = 25 [5 infinity]) in adults.	8	treats2	treats1	2
158	CASE SCENARIO  A 30 year old man with $ACUTE MYELOCYTIC LEUKEMIA$ failed to respond to induction therapy with cytosine arabinoside and idarubicin and received salvage chemotherapy with fludarabine, #CYTOSINE ARABINOSIDE#, G CSF, and idarubicin.	7	treats1	treats2	1
159	This review summarizes the current knowledge of the function of microRNAs in the developing and adult $NERVOUS SYSTEM$ and their potential contribution to the etiology of #NEUROLOGICAL DISEASES#	5	location1	location2	1
160	106 ,   b   Advise such women that the vaccine should only be used during $PREGNANCY$ in rare circumstances and that efforts should be made to postpone travel to #YELLOW FEVER# endemic areas until after delivery.	2	causes2	causes1	2
161	Medications associated with PPD are reviewed and the patient's use of mesalamine and $BALSALAZIDE$ for #ULCERATIVE COLITIS# are deemed potential triggers, given their relative similarity to aspirin, a known trigger of PPD.	8	treats2	treats1	2
162	The objective of this study was to compare the clinical and electroencephalographic features of two groups of children with $BENIGN EPILEPSY$ of childhood with rolandic spikes: those in whom seizure control was attained either without the use of medication or with a single medication (group 1) and those requiring two medications for #SEIZURE# control (group 2.	2	causes2	causes1	2
163	1]  Lindholm LH, Ibsen H, Dahlof B, Devereux RB, Beevers G, de Faire U, et al. Cardiovascular morbidity and mortality in patients with diabetes in the $LOSARTAN INTERVENTION FOR ENDPOINT$ reduction in #HYPERTENSION# study (LIFE): a randomised trial against atenolol.	2	causes2	causes1	2
164	$DENTAL PLAQUES$ were detected in all the teeth under investigation, with the exception of impacted #TEETH#.	6	location2	location1	2
165	It is indicated for all children    $POLIOMYELITIS$:  A primary series of #TRIVALENT INACTIVATED POLIOVIRUS VACCINE (IPV# consisting of a mixture of formalin inactivated poliovirus types 1, 2, and 3, should be given during childhood and produces immunity in &gt; 99% of recipients.	8	treats2	treats1	2
166	$? MEDICATION OVERUSE HEADACHE$ usually develops insidiously and often has the features of tension type headache or chronic #TENSION TYPE HEADACHE#.	1	causes1	causes2	1
167	Incidence and relative risk of $ATOPIC DISEASE$ (atopic dermatitis; AD, bronchial asthma; BA, #ALLERGIC RHINITIS AR#) in Japanese infants and children in relation to their nutrition in infancy was analyzed from the data of the epidemiological survey which was conducted for 10,000 mothers of infants and children in 1993.	2	causes2	causes1	2
168	In order to objectify the degree of dysplasia, results of nuclear and cellular morphometry were compared with assessed grades of $DYSPLASIA$ in 32 #COLORECTAL ADENOMATOUS POLYPS#	5	location1	location2	1
169	The development of antibodies to factor VIII is a serious complication of the treatment of patients with $HEMOPHILIA A$ We successfully induced immune tolerance in patients with such antibodies with a new treatment protocol, which combined #FACTOR VIII#, cyclophosphamide, and high dose intravenous IgG, followed by regular prophylactic treatment with factor VIII.	7	treats1	treats2	1
170	In pediatric patients, $CUTANEOUS INVOLVEMENT$ is most prevalent in the form of #URTICARIA PIGMENTOSA# which is typically asymptomatic or minimally so with resolution by adolescence.	1	causes1	causes2	1
171	Lipton RB, Stewart WF, Ryan RE et al. Efficacy and safety of $ACETAMINOPHEN$ aspirin, and caffeine in alleviating #MIGRAINE HEADACHE PAIN#	8	treats2	treats1	2
172	However, increased drug clearance has been shown definitively for only a few $DRUGS$ and improved outcome has not been demonstrated conclusively for any #OVERDOSE#	1	causes1	causes2	1
173	The pattern of eczema can help to distinguish endogenous (dyshidrosis, $ATOPY$) causes from exogenous (contact irritant and #ALLERGIC DERMATITIS#) and the common differential diagnoses (psoriasis, fungus infections.	2	causes2	causes1	2
174	There is a high incidence of sciatica and of damage to the pelvic floor musculature, but although the $PAIN$ has features consistent with a #NEURALGIA# its cause is unknown.	1	causes1	causes2	1
175	The control strains exhibited considerable sensitivity to ofloxacin, the antibiotic of choice for treating $UNCOMPLICATED GONORRHEA$ as well as #SPECTINOMYCIN# and ceftriaxone.	7	treats1	treats2	1
176	Hence Balb/c mice can be used as an experimental model in $CARIES$ research, provided that great care is taken in selecting and storing the #BACTERIA#	2	causes2	causes1	2
177	Untreated $ACETABULAR DYSPLASIA$ following treatment for #DEVELOPMENTAL DYSPLASIA OF THE HIP# (DDH) leads to early degenerative joint disease.	8	treats2	treats1	2
178	Lower fracture risk by arranging for home safety assessment and devices to improve gait stability, and by recommending tai chi or other balance exercises Arrange periodic ophthalmologic screening for cataracts (posterior subcapsular) and glaucoma to detect vision loss Anticipate reactivation of $TUBERCULOSIS$ and obtain a #PPD SKIN TEST# before beginning high dose steroid therapy Recommend dietary modification to avoid weight gain and to monitor for hyperglycemic symptoms.	9	diagnosed by1	diagnosed by2	1
179	ISOLATED HEMATURIA  Hematuria is RBCs in urine; the urine may be red (macroscopic hematuria), bloody ($GROSS HEMATURIA$) or not discolored (#MICROSCOPIC HEMATURIA#).	1	causes1	causes2	1
180	$GVHD PROPHYLAXIS$ was done with cyclosporine #(CYA METHOTREXATE AND PREDNISONE (PDN#.	7	treats1	treats2	1
